id_department,id_criteria
20,64
20,65
20,66
20,67
20,68
20,69
20,70
20,74
20,75
20,76
20,77
20,85
20,86
20,87
20,88
20,89
20,90
20,93
20,94
20,95
20,96
20,109
20,110
20,111
20,112
20,128
20,129
20,130
20,131
20,132
20,133
20,134
20,135
20,136
20,137
20,138
20,139
20,140
20,141
20,142
20,147
20,148
20,149
20,150
20,151
20,158
20,159
20,160
20,161
20,162
20,163
20,164
20,165
20,166
20,172
20,175
20,176
20,177
20,178
20,179
20,180
20,181
20,182
20,183
20,187
20,188
20,191
21,1
21,14
21,15
21,18
21,19
21,21
21,23
21,25
21,27
21,28
21,29
21,30
21,31
21,34
21,35
21,36
21,38
21,40
21,41
21,49
21,55
21,56
21,57
21,58
21,59
21,60
21,61
21,62
21,64
21,65
21,66
21,67
21,68
21,69
21,70
21,74
21,75
21,76
21,77
21,85
21,86
21,87
21,88
21,89
21,90
21,93
21,94
21,95
21,96
21,109
21,110
21,111
21,112
21,128
21,129
21,130
21,131
21,132
21,133
21,134
21,135
21,136
21,137
21,138
21,139
21,140
21,141
21,142
21,147
21,148
21,149
21,150
21,151
21,158
21,159
21,160
21,161
21,162
21,163
21,164
21,165
21,166
21,172
21,175
21,176
21,177
21,178
21,179
21,180
21,181
21,182
21,183
21,187
21,188
21,191
22,1
22,14
22,15
22,18
22,19
22,21
22,23
22,25
22,27
22,28
22,29
22,30
22,31
22,34
22,35
22,36
22,38
22,40
22,41
22,49
22,55
22,56
22,57
22,58
22,59
22,60
22,61
22,62
22,64
22,65
22,66
22,67
22,68
22,69
22,70
22,74
22,75
22,76
22,77
22,85
22,86
22,87
22,88
22,89
22,90
22,93
22,94
22,95
22,96
22,109
22,110
22,111
22,112
22,128
22,129
22,130
22,131
22,132
22,133
22,134
22,135
22,136
22,137
22,138
22,139
22,140
22,141
22,142
22,147
22,148
22,149
22,150
22,151
22,158
22,159
22,160
22,161
22,162
22,163
22,164
22,165
22,166
22,172
22,175
22,176
22,177
22,178
22,179
22,180
22,181
22,182
22,183
22,187
22,188
22,191
23,1
23,14
23,15
23,18
23,19
23,21
23,23
23,25
23,27
23,28
23,29
23,30
23,31
23,34
23,35
23,36
23,38
23,40
23,41
23,49
23,55
23,56
23,57
23,58
23,59
23,60
23,61
23,62
23,64
23,65
23,66
23,67
23,68
23,69
23,70
23,74
23,75
23,76
23,77
23,85
23,86
23,87
23,88
23,89
23,90
23,93
23,94
23,95
23,96
23,109
23,110
23,111
23,112
23,128
23,129
23,130
23,131
23,132
23,133
23,134
23,135
23,136
23,137
23,138
23,139
23,140
23,141
23,142
23,147
23,148
23,149
23,150
23,151
23,158
23,159
23,160
23,161
23,162
23,163
23,164
23,165
23,166
23,172
23,175
23,176
23,177
23,178
23,179
23,180
23,181
23,182
23,183
23,187
23,188
23,191
